order_id,steel,diameter,length,weight,density
B20277335,GC-7,52.0,5.9,59779.0,9860
B20277336,GC-7,52.0,7.0,58101.0,9860
B20277337,GC-7,52.0,6.1,124075.0,9860
B20277338,GC-7,52.0,7.0,44756.0,9860
B20277339,GC-7,52.0,4.9,35988.0,9860
B20277340,GC-7,52.0,7.75,29236.0,9860
B20277341,GC-7,52.0,5.0,44659.0,9860
B20277342,GC-7,52.0,7.0,42403.0,9860
B20277343,GC-7,52.0,4.9,29205.0,9860
B20277344,GC-7,52.0,5.9,19977.0,9860
B20277345,GC-7,52.0,5.9,20132.0,9860
B20277346,GC-7,52.0,7.0,41291.0,9860
B20277347,GC-7,52.0,7.24,42078.0,9860
B20277348,GC-7,52.0,4.9,65666.0,9860
B20277349,GC-7,52.0,7.75,16264.0,9860
B20277350,GC-7,52.0,5.9,34907.0,9860
B20277351,GC-7,52.0,7.0,38768.0,9860
B20277352,GC-7,52.0,5.2,45671.0,9860
B20277353,GC-7,52.0,6.1,69553.0,9860
B20277354,GC-7,52.0,6.4,101719.0,9860
B20277355,GC-7,52.0,11.4,27271.0,9860
B20277356,GC-7,52.0,6.1,59211.0,9860
B20277357,GC-7,52.0,5.1,48823.0,9860
B20277358,GC-7,52.0,4.95,24487.0,9860
B20277359,GC-7,52.0,4.9,87556.0,9860
B20277360,GC-7,52.0,4.9,25981.0,9860
B20277361,GC-7,52.0,7.0,23661.0,9860
B20277362,GC-7,52.0,4.9,15359.0,9860
B20277363,GC-7,52.0,5.2,44241.0,9860
B20277364,GC-7,52.0,4.9,23263.0,9860
B20277365,GC-7,52.0,6.4,38397.0,9860
B20277366,GC-7,52.0,6.1,21551.0,9860
B20277367,GC-7,52.0,7.75,58604.0,9860
B20277368,GC-7,52.0,5.06,31319.0,9860
B20277369,GC-7,52.0,4.9,128485.00000000001,9860
B20277370,GC-7,52.0,4.9,50677.0,9860
B20277371,GC-7,52.0,7.0,56596.0,9860
B20277372,GC-7,52.0,3.9,21969.0,9860
B20277373,GC-7,52.0,5.6,112483.0,9860
B20277374,GC-7,52.0,6.1,27069.0,9860
B20277375,GC-7,52.0,5.0,47174.0,9860
B20277376,GC-7,52.0,4.4,29298.0,9860
B20277377,GC-7,52.0,6.1,30894.0,9860
B20277378,GC-7,52.0,4.9,44916.0,9860
B20277379,GC-7,52.0,6.1,16189.0,9860
B20277380,GC-7,52.0,7.75,29256.0,9860
B20277381,GC-7,52.0,4.9,25504.0,9860
B20277382,GC-7,52.0,6.1,132559.0,9860
B20277383,GC-7,52.0,4.9,22791.0,9860
B20277384,GC-7,52.0,7.0,46197.0,9860
B20277385,GC-7,52.0,6.1,46245.0,9860
B20277386,GC-7,52.0,4.9,29937.0,9860
B20277387,GC-7,52.0,7.0,44809.0,9860
B20277388,GC-7,52.0,7.0,66890.0,9860
B20277389,GC-7,52.0,4.9,46670.0,9860
B20277390,GC-7,52.0,3.9,102965.0,9860
B20277391,GC-7,52.0,4.9,23849.0,9860
B20277392,GC-7,52.0,7.0,61983.0,9860
B20277393,GC-7,52.0,4.9,16149.0,9860
B20277394,GC-7,52.0,5.9,34328.0,9860
B20277395,GC-7,52.0,5.0,43225.0,9860
B20277396,GC-7,52.0,6.1,20644.0,9860
B20277397,GC-7,52.0,6.1,48989.0,9860
B20277398,GC-7,52.0,6.1,148955.0,9860
B20277399,GC-7,52.0,7.75,65767.0,9860
B20277400,GC-7,52.0,4.9,28660.0,9860
B20277401,GC-7,52.0,7.75,27469.0,9860
B20277402,GC-7,52.0,4.9,124389.0,9860
B20277403,GC-7,52.0,5.06,31586.0,9860
B20277404,GC-7,52.0,5.0,15580.0,9860
B20277405,GC-7,52.0,6.1,126972.0,9860
B20277406,GC-7,52.0,6.1,119657.0,9860
B20277407,GC-7,52.0,4.7,85366.0,9860
B20277408,GC-7,52.0,3.9,100085.0,9860
B20277409,GC-7,52.0,6.4,124160.0,9860
B20277410,GC-7,52.0,6.1,43807.0,9860
B20277411,GC-7,52.0,5.9,71799.0,9860
B20277412,GC-7,52.0,6.4,35076.0,9860
B20277413,GC-7,52.0,4.9,34110.0,9860
B20277414,GC-7,52.0,6.4,55145.0,9860
B20277415,GC-7,52.0,4.9,122822.0,9860
B20277416,GC-7,52.0,7.0,42336.0,9860
B20277417,GC-7,52.0,4.9,36295.0,9860
B20277418,GC-7,52.0,6.8,25809.0,9860
B20277419,GC-7,52.0,5.9,38524.0,9860
B20277420,GC-7,52.0,7.0,61259.0,9860
B20277421,GC-7,52.0,6.4,127729.0,9860
B20277422,GC-7,52.0,7.0,40772.0,9860
B20277423,GC-7,52.0,3.9,43131.0,9860
B20277424,GC-7,52.0,3.9,104899.0,9860
B20277425,GC-7,52.0,5.06,29545.0,9860
B20277426,GC-7,52.0,5.0,49789.0,9860
B20277427,GC-7,52.0,4.9,47408.0,9860
B20277428,GC-7,52.0,4.9,25881.0,9860
B20277429,GC-7,52.0,7.75,65606.0,9860
B20277430,GC-7,52.0,10.68,34313.0,9860
B20277431,GC-7,52.0,4.9,21814.0,9860
B20277432,GC-7,52.0,6.4,39114.0,9860
B20277433,GC-7,52.0,4.9,34160.0,9860
B20277434,GC-7,52.0,5.9,69005.0,9860
B20277435,GC-7,52.0,8.05,21981.0,9860
B20277436,GC-7,52.0,8.05,22702.0,9860
B20277437,GC-7,52.0,7.0,64440.0,9860
B20277438,GC-7,52.0,7.75,59947.0,9860
B20277439,GC-7,52.0,7.0,143390.0,9860
B20277440,GC-7,52.0,5.0,44497.0,9860
B20277441,GC-7,52.0,6.1,47035.0,9860
B20277442,GC-7,52.0,7.75,56682.0,9860
B20277443,GC-7,52.0,3.9,105207.0,9860
B20277444,GC-7,52.0,6.1,65486.99999999999,9860
B20277445,GC-7,52.0,5.9,21185.0,9860
B20277446,GC-7,52.0,4.9,28154.0,9860
B20277447,GC-7,52.0,8.05,21262.0,9860
B20277448,GC-7,52.0,4.95,26073.0,9860
B20277449,GC-7,52.0,5.0,47535.0,9860
B20277450,GC-7,52.0,7.0,57509.0,9860
B20277451,GC-7,52.0,4.9,56690.0,9860
B20277452,GC-7,52.0,5.018,102131.0,9860
B20277453,GC-7,52.0,6.1,125474.0,9860
B20277454,GC-7,52.0,10.68,23227.0,9860
B20277455,GC-7,52.0,3.9,105450.0,9860
B20277456,GC-7,52.0,4.9,29920.0,9860
B20277457,GC-7,52.0,5.9,34833.0,9860
B20277458,GC-7,52.0,6.4,62002.0,9860
B20277459,GC-7,52.0,4.9,29569.0,9860
B20277460,GC-7,52.0,6.1,59375.0,9860
B20277461,GC-7,52.0,7.0,27168.0,9860
B20277462,GC-7,52.0,4.9,34581.0,9860
B20277463,GC-7,52.0,8.05,22839.0,9860
B20277464,GC-7,52.0,6.4,37106.0,9860
B20277465,GC-7,52.0,4.9,16451.0,9860
B20277466,GC-7,52.0,6.1,60241.0,9860
B20277467,GC-7,52.0,7.75,28510.0,9860
B20277468,GC-7,52.0,5.2,46909.0,9860
B20277469,GC-7,52.0,5.9,39376.0,9860
B20277470,GC-7,52.0,5.9,38460.0,9860
B20277471,GC-7,52.0,4.9,25817.0,9860
B20277472,GC-7,52.0,4.9,31588.0,9860
B20277473,GC-7,52.0,4.9,33206.0,9860
B20277474,GC-7,52.0,4.9,46988.0,9860
B20277475,GC-7,52.0,4.9,141299.0,9860
B20277476,GC-7,52.0,6.8,41955.0,9860
B20277477,GC-7,52.0,5.1,51370.0,9860
B20277478,GC-7,52.0,5.018,95956.0,9860
B20277479,GC-7,52.0,4.9,115115.0,9860
B20277480,GC-7,52.0,7.75,92114.0,9860
B20277481,GC-7,52.0,5.9,33359.0,9860
B20277482,GC-7,52.0,7.75,139271.0,9860
B20277483,GC-7,52.0,4.9,23592.0,9860
B20277484,GC-7,52.0,7.0,40473.0,9860
B20277485,GC-7,52.0,5.06,39533.0,9860
B20277486,GC-7,52.0,7.75,28175.0,9860
B20277487,GC-7,52.0,7.0,43295.0,9860
B20277488,GC-7,52.0,6.4,34025.0,9860
B20277489,GC-7,52.0,6.4,23825.0,9860
B20277490,GC-7,52.0,4.9,54799.0,9860
B20277491,GC-7,52.0,5.9,22395.0,9860
B20277492,GC-7,52.0,11.4,27479.0,9860
B20277493,GC-7,52.0,7.0,23127.0,9860
B20277494,GC-7,52.0,7.75,28182.0,9860
B20277495,GC-7,52.0,4.9,22774.0,9860
B20277496,GC-7,52.0,4.7,121002.0,9860
B20277497,GC-9,36.0,4.901,31602.0,9860
B20277498,GC-9,36.0,4.901,24983.0,9860
B20277499,GC-9,36.0,4.9,55667.0,9860
B20277500,GC-9,36.0,4.9,42946.0,9860
B20277501,GC-9,36.0,6.4,36178.0,9860
B20277502,GC-9,36.0,4.94,27709.0,9860
B20277503,GC-9,36.0,4.9,29308.0,9860
B20277504,GC-9,36.0,4.901,133305.0,9860
B20277505,GC-9,36.0,4.901,24387.0,9860
B20277506,GC-9,36.0,5.3,28228.0,9860
B20277507,GC-9,36.0,4.9,72919.0,9860
B20277508,GC-9,36.0,4.9,23229.0,9860
B20277509,GC-9,36.0,4.901,57405.0,9860
B20277510,GC-9,36.0,4.9,55512.0,9860
B20277511,GC-9,36.0,4.901,21166.0,9860
B20277512,GC-9,36.0,5.22,20496.0,9860
B20277513,GC-9,36.0,4.9,91951.0,9860
B20277514,GC-9,36.0,5.4,34624.0,9860
B20277515,GC-9,36.0,4.78,29125.0,9860
B20277516,GC-9,36.0,6.54,47225.0,9860
B20277517,GC-9,36.0,4.901,28590.0,9860
B20277518,GC-9,36.0,5.4,55526.0,9860
B20277519,GC-9,36.0,6.4,36045.0,9860
B20277520,GC-9,36.0,5.4,35485.0,9860
B20277521,GC-9,36.0,4.901,29085.0,9860
B20277522,GC-9,36.0,5.4,36239.0,9860
B20277523,GC-9,36.0,4.78,28946.0,9860
B20277524,GC-9,36.0,4.901,30295.0,9860
B20277525,GC-9,36.0,4.9,29249.0,9860
B20277526,GC-9,36.0,6.4,48898.0,9860
B20277527,GC-9,36.0,5.08,39802.0,9860
B20277528,GC-9,36.0,4.901,25127.0,9860
B20277529,GC-9,36.0,4.78,30243.0,9860
B20277530,GC-9,36.0,4.9,39439.0,9860
B20277531,GC-9,36.0,4.9,45431.0,9860
B20277532,GC-9,36.0,6.35,28894.0,9860
B20277533,GC-9,36.0,4.9,25926.0,9860
B20277534,GC-9,36.0,5.33,53157.0,9860
B20277535,GC-9,36.0,4.901,108912.0,9860
B20277536,GC-9,36.0,4.9,41263.0,9860
B20277537,GC-9,36.0,6.4,97415.0,9860
B20277538,GC-9,36.0,5.33,52553.0,9860
B20277539,GC-9,36.0,5.0,144744.0,9860
B20277540,GC-9,36.0,4.94,70192.0,9860
B20277541,GC-9,36.0,4.7,20350.0,9860
B20277542,GC-9,36.0,4.901,108583.0,9860
B20277543,GC-9,36.0,4.9,27138.0,9860
B20277544,GC-9,36.0,6.4,21997.0,9860
B20277545,GC-9,36.0,4.9,15771.0,9860
B20277546,GC-9,36.0,4.9,47152.0,9860
B20277547,GC-9,36.0,10.9,50016.0,9860
B20277548,GC-9,36.0,4.9,90977.0,9860
B20277549,GC-9,36.0,6.4,18569.0,9860
B20277550,GC-9,36.0,4.9,46661.0,9860
B20277551,GC-9,36.0,7.0,26200.0,9860
B20277552,GC-9,36.0,6.4,19136.0,9860
B20277553,GC-9,36.0,4.901,62806.0,9860
B20277554,GC-9,36.0,5.9,20345.0,9860
B20277555,GC-9,36.0,4.9,25233.0,9860
B20277556,GC-9,36.0,4.9,28583.0,9860
B20277557,GC-9,36.0,4.78,26286.0,9860
B20277558,GC-9,36.0,4.525,14864.0,9860
B20277559,GC-9,36.0,4.9,37176.0,9860
B20277560,GC-9,36.0,6.4,35312.0,9860
B20277561,GC-9,36.0,4.9,57189.0,9860
B20277562,GC-9,36.0,4.901,73089.0,9860
B20277563,GC-9,36.0,6.1,28328.0,9860
B20277564,GC-9,36.0,6.4,38611.0,9860
B20277565,GC-9,36.0,4.9,28404.0,9860
B20277566,GC-9,36.0,4.9,28667.0,9860
B20277567,GC-9,36.0,6.1,28282.0,9860
B20277568,GC-9,36.0,5.0,139197.0,9860
B20277569,GC-9,36.0,4.75,76924.0,9860
B20277570,GC-9,36.0,4.9,29940.0,9860
B20277571,GC-9,36.0,5.0,137377.0,9860
B20277572,GC-9,36.0,4.9,38912.0,9860
B20277573,GC-9,36.0,6.4,15909.0,9860
B20277574,GC-9,36.0,4.9,87665.0,9860
B20277575,GC-9,36.0,4.9,51617.0,9860
B20277576,GC-9,36.0,4.94,73801.0,9860
B20277577,GC-9,36.0,4.9,27620.0,9860
B20277578,GC-9,36.0,4.9,26423.0,9860
B20277579,GC-9,36.0,7.0,53852.0,9860
B20277580,GC-9,36.0,6.4,127825.0,9860
B20277581,GC-9,36.0,5.7,31292.0,9860
B20277582,GC-9,36.0,10.9,48956.0,9860
B20277583,GC-9,36.0,4.9,44511.0,9860
B20277584,GC-9,36.0,6.4,18556.0,9860
B20277585,GC-9,36.0,4.9,42545.0,9860
B20277586,GC-9,36.0,4.9,28883.0,9860
B20277587,GC-9,36.0,4.9,29636.0,9860
B20277588,GC-9,36.0,4.901,37674.0,9860
B20277589,GC-9,36.0,7.0,72168.0,9860
B20277590,GC-9,36.0,4.9,28263.0,9860
B20277591,GC-9,36.0,5.3,28216.0,9860
B20277592,GC-9,36.0,4.9,30204.0,9860
B20277593,GC-9,36.0,4.9,93369.0,9860
B20277594,GC-9,36.0,4.9,41828.0,9860
B20277595,GC-9,36.0,4.901,23104.0,9860
B20277596,GC-9,36.0,4.9,22695.0,9860
B20277597,GC-9,36.0,4.95,31181.0,9860
B20277598,GC-9,36.0,4.525,15691.0,9860
B20277599,GC-9,36.0,4.9,20467.0,9860
B20277600,GC-9,36.0,5.7,30797.0,9860
B20277601,GC-9,36.0,5.7,21325.0,9860
B20277602,GC-9,36.0,4.9,28178.0,9860
B20277603,GC-9,36.0,4.9,43517.0,9860
B20277604,GC-9,36.0,6.4,99413.0,9860
B20277605,GC-9,36.0,5.08,42145.0,9860
B20277606,GC-9,36.0,6.4,30096.0,9860
B20277607,GC-9,36.0,4.9,28850.0,9860
B20277608,GC-9,36.0,6.4,47487.0,9860
B20277609,GC-9,36.0,6.4,15878.0,9860
B20277610,GC-9,36.0,4.9,28393.0,9860
B20277611,GC-9,36.0,4.9,46078.0,9860
B20277612,GC-9,36.0,5.97,36259.0,9860
B20277613,GC-9,36.0,6.4,96667.0,9860
B20277614,GC-9,36.0,5.995,21692.0,9860
B20277615,GC-9,36.0,6.4,36424.0,9860
B20277616,GC-9,36.0,4.9,49496.0,9860
B20277617,GC-9,36.0,5.4,36182.0,9860
B20277618,GC-9,36.0,4.9,50645.0,9860
B20277619,GC-9,36.0,4.9,29457.0,9860
B20277620,GC-9,36.0,4.9,30673.0,9860
B20277621,GC-9,36.0,4.901,22475.0,9860
B20277622,GC-9,36.0,6.4,121714.0,9860
B20277623,GC-9,36.0,4.75,24320.0,9860
B20277624,GC-9,36.0,4.9,40162.0,9860
B20277625,GC-9,36.0,4.9,38615.0,9860
B20277626,GC-9,36.0,6.4,29042.0,9860
B20277627,GC-9,36.0,4.901,21541.0,9860
B20277628,GC-9,36.0,6.4,30006.0,9860
B20277629,GC-9,36.0,4.9,38742.0,9860
B20277630,GC-9,36.0,5.97,36215.0,9860
B20277631,GC-9,36.0,4.9,27139.0,9860
B20277632,GC-9,36.0,4.9,25700.0,9860
B20277633,GC-9,36.0,6.1,27816.0,9860
B20277634,GC-9,36.0,5.3,32202.0,9860
B20277635,GC-9,36.0,5.22,20571.0,9860
B20277636,GC-9,36.0,4.901,67790.0,9860
B20277637,GC-9,36.0,4.9,27438.0,9860
B20277638,GC-9,36.0,10.9,51789.0,9860
B20277639,GC-9,36.0,5.08,22989.0,9860
B20277640,GC-9,36.0,4.9,22844.0,9860
B20277641,GC-9,36.0,4.901,54593.0,9860
B20277642,GC-9,36.0,4.9,39954.0,9860
B20277643,GC-9,36.0,5.08,22210.0,9860
B20277644,GC-9,36.0,7.0,120107.0,9860
B20277645,GC-9,36.0,4.901,29398.0,9860
B20277646,GC-9,36.0,4.9,26936.0,9860
B20277647,GC-9,36.0,4.9,38867.0,9860
B20277648,GC-9,36.0,4.9,18663.0,9860
B20277649,GC-9,36.0,5.9,32189.999999999996,9860
B20277650,GC-9,36.0,4.9,29227.0,9860
B20277651,GC-9,36.0,4.9,27526.0,9860
B20277652,GC-9,36.0,4.9,18590.0,9860
B20277653,GC-9,36.0,4.9,45240.0,9860
B20277654,GC-9,36.0,4.9,44398.0,9860
B20277655,GC-9,36.0,6.401,34895.0,9860
B20277656,GC-9,36.0,6.35,26054.0,9860
B20277657,GC-9,36.0,4.9,27545.0,9860
B20277658,GC-9,36.0,4.901,21986.0,9860
B20277659,GC-9,36.0,4.901,25981.0,9860
B20277660,GC-9,36.0,4.9,47227.0,9860
B20277661,GC-9,36.0,4.7,94270.0,9860
B20277662,GC-9,36.0,4.9,28504.0,9860
B20277663,GC-9,36.0,4.901,25321.0,9860
B20277664,GC-9,36.0,6.4,30371.0,9860
B20277665,GC-9,36.0,4.9,30460.0,9860
B20277666,GC-9,36.0,4.901,26496.0,9860
B20277667,GC-9,36.0,5.97,101283.0,9860
B20277668,GC-9,36.0,5.9,20473.0,9860
B20277669,GC-9,36.0,4.9,28148.0,9860
B20277670,GC-9,36.0,4.525,25450.0,9860
B20277671,GC-9,36.0,6.4,47823.0,9860
B20277672,GC-9,36.0,4.9,46830.0,9860
B20277673,GC-9,36.0,4.901,70438.0,9860
B20277674,GC-9,36.0,4.9,26996.0,9860
B20277675,GC-9,36.0,5.3,28163.0,9860
B20277676,GC-9,36.0,6.1,24602.0,9860
B20277677,GC-9,36.0,4.9,22559.0,9860
B20277678,GC-9,36.0,5.33,45313.0,9860
B20277679,GC-9,36.0,6.4,97318.0,9860
B20277680,GC-9,36.0,10.9,50844.0,9860
B20277681,GC-9,36.0,4.9,31008.0,9860
B20277682,GC-9,36.0,4.9,28818.0,9860
B20277683,GC-9,36.0,4.75,24545.0,9860
B20277684,GC-9,36.0,5.0,136077.0,9860
B20277685,GC-9,36.0,5.9,20236.0,9860
B20277686,GC-9,36.0,4.9,47032.0,9860
B20277687,GC-9,36.0,4.9,27604.0,9860
B20277688,GC-9,36.0,4.9,22237.0,9860
B20277689,GC-9,36.0,4.9,43614.0,9860
B20277690,GC-9,36.0,4.9,28067.0,9860
B20277691,GC-9,36.0,4.525,15698.0,9860
B20277692,GC-9,36.0,6.4,37154.0,9860
B20277693,GC-9,36.0,4.901,25364.0,9860
B20277694,GC-9,36.0,4.9,22416.0,9860
B20277695,GC-9,36.0,4.9,21372.0,9860
B20277696,GC-9,36.0,7.0,75710.0,9860
B20277697,GC-9,36.0,4.95,70040.0,9860
B20277698,GC-9,36.0,4.9,18432.0,9860
B20277699,GC-9,36.0,4.9,23185.0,9860
B20277700,GC-9,36.0,4.9,22212.0,9860
B20277701,GC-9,36.0,5.08,123814.0,9860
B20277702,GC-9,36.0,10.9,48802.0,9860
B20277703,GC-9,36.0,5.33,23769.0,9860
B20277704,GC-9,36.0,4.9,27085.0,9860
B20277705,UE503,38.0,4.901,26250.0,9860
B20277706,UE503,38.0,5.0,25014.0,9860
B20277707,UE503,38.0,6.4,43394.0,9860
B20277708,UE503,38.0,4.9,39406.0,9860
B20277709,UE503,38.0,4.901,61192.0,9860
B20277710,UE503,38.0,4.9,48324.0,9860
B20277711,UE503,38.0,4.9,90308.0,9860
B20277712,UE503,38.0,6.5,51876.0,9860
B20277713,UE503,38.0,4.9,43352.0,9860
B20277714,UE503,38.0,5.995,21260.0,9860
B20277715,UE503,38.0,6.1,38857.0,9860
B20277716,UE503,38.0,6.14,27125.0,9860
B20277717,UE503,38.0,4.9,27244.0,9860
B20277718,UE503,38.0,4.93,53511.0,9860
B20277719,UE503,38.0,4.9,89195.0,9860
B20277720,UE503,38.0,7.001,28311.0,9860
B20277721,UE503,38.0,4.795,41358.0,9860
B20277722,UE503,38.0,4.9,55714.0,9860
B20277723,UE503,38.0,4.901,96690.0,9860
B20277724,UE503,38.0,4.9,24233.0,9860
B20277725,UE503,38.0,4.9,57273.0,9860
B20277726,UE503,38.0,4.901,127447.0,9860
B20277727,UE503,38.0,5.98,88110.0,9860
B20277728,UE503,38.0,4.901,49296.0,9860
B20277729,UE503,38.0,4.93,53246.0,9860
B20277730,UE503,38.0,10.0,23232.0,9860
B20277731,UE503,38.0,4.9,20991.0,9860
B20277732,UE503,38.0,6.1,40485.0,9860
B20277733,UE503,38.0,4.901,21522.0,9860
B20277734,UE503,38.0,5.0,26924.0,9860
B20277735,UE503,38.0,7.001,29431.0,9860
B20277736,UE503,38.0,4.9,54357.0,9860
B20277737,UE503,38.0,4.9,55055.0,9860
B20277738,UE503,38.0,4.9,45321.0,9860
B20277739,UE503,38.0,4.9,29382.0,9860
B20277740,UE503,38.0,4.901,125705.0,9860
B20277741,UE503,38.0,4.86,131775.0,9860
B20277742,UE503,38.0,4.9,39656.0,9860
B20277743,UE503,38.0,4.9,26997.0,9860
B20277744,UE503,38.0,4.901,70040.0,9860
B20277745,UE503,38.0,5.01,84900.0,9860
B20277746,UE503,38.0,10.0,22155.0,9860
B20277747,UE503,38.0,6.45,44499.0,9860
B20277748,UE503,38.0,4.9,56047.0,9860
B20277749,UE503,38.0,4.901,42246.0,9860
B20277750,UE503,38.0,5.84,38902.0,9860
B20277751,UE503,38.0,4.9,27523.0,9860
B20277752,UE503,38.0,4.901,142628.0,9860
B20277753,UE503,38.0,4.9,34045.0,9860
B20277754,UE503,38.0,7.0,94207.0,9860
B20277755,UE503,38.0,4.93,40294.0,9860
B20277756,UE503,38.0,5.995,123015.0,9860
B20277757,UE503,38.0,5.98,141671.0,9860
B20277758,UE503,38.0,4.901,71841.0,9860
B20277759,UE503,38.0,4.9,41406.0,9860
B20277760,UE503,38.0,6.4,43296.0,9860
B20277761,UE503,38.0,4.9,41257.0,9860
B20277762,UE503,38.0,4.901,22326.0,9860
B20277763,UE503,38.0,4.901,129044.99999999999,9860
B20277764,UE503,38.0,4.901,73725.0,9860
B20277765,UE503,38.0,6.14,95235.0,9860
B20277766,UE503,38.0,5.995,68656.0,9860
B20277767,UE503,38.0,4.9,60748.0,9860
B20277768,UE503,38.0,6.14,28672.0,9860
B20277769,UE503,38.0,4.93,41400.0,9860
B20277770,UE503,38.0,6.9,42926.0,9860
B20277771,UE503,38.0,4.9,27424.0,9860
B20277772,UE503,38.0,5.01,33317.0,9860
B20277773,UE503,38.0,4.9,23274.0,9860
B20277774,UE503,38.0,4.795,25328.0,9860
B20277775,UE503,38.0,4.9,42081.0,9860
B20277776,UE503,38.0,7.001,22945.0,9860
B20277777,UE503,38.0,5.995,51703.0,9860
B20277778,UE503,38.0,4.901,23105.0,9860
B20277779,UE503,38.0,4.9,42432.0,9860
B20277780,UE503,38.0,4.901,130705.99999999999,9860
B20277781,UE503,38.0,4.9,22454.0,9860
B20277782,UE503,38.0,4.85,43571.0,9860
B20277783,UE503,38.0,4.901,131605.0,9860
B20277784,UE503,38.0,4.901,142701.0,9860
B20277785,UE503,38.0,4.901,130131.0,9860
B20277786,UE503,38.0,7.001,22417.0,9860
B20277787,UE503,38.0,6.1,42254.0,9860
B20277788,UE503,38.0,5.0,94282.0,9860
B20277789,UE503,38.0,7.001,21263.0,9860
B20277790,UE503,38.0,6.4,39853.0,9860
B20277791,UE503,38.0,4.901,96997.0,9860
B20277792,UE503,38.0,4.85,45164.0,9860
B20277793,UE503,38.0,4.901,72868.0,9860
B20277794,UE503,38.0,4.94,33458.0,9860
B20277795,UE503,38.0,4.9,64381.0,9860
B20277796,UE503,38.0,4.901,145360.0,9860
B20277797,UE503,38.0,6.1,39979.0,9860
B20277798,UE503,38.0,7.0,22298.0,9860
B20277799,UE503,38.0,4.9,58799.0,9860
B20277800,UE503,38.0,4.901,77502.0,9860
B20277801,UE503,38.0,6.1,82384.0,9860
B20277802,UE503,38.0,4.901,21714.0,9860
B20277803,UE503,38.0,4.9,35922.0,9860
B20277804,UE503,38.0,4.901,29544.0,9860
B20277805,UE503,38.0,6.0,21737.0,9860
B20277806,UE503,38.0,4.901,74983.0,9860
B20277807,UE503,38.0,6.4,44907.0,9860
B20277808,UE503,38.0,4.9,21953.0,9860
B20277809,UE503,38.0,6.45,44165.0,9860
B20277810,UE503,38.0,5.0,90285.0,9860
B20277811,UE503,38.0,6.9,21463.0,9860
B20277812,UE503,38.0,6.1,22347.0,9860
B20277813,UE503,38.0,4.85,39708.0,9860
B20277814,UE503,38.0,7.0,27488.0,9860
B20277815,UE503,38.0,4.94,35220.0,9860
B20277816,UE503,38.0,5.0,49084.0,9860
B20277817,UE503,38.0,5.0,119867.0,9860
B20277818,UE503,38.0,4.901,30284.0,9860
B20277819,UE503,38.0,4.9,59977.0,9860
B20277820,UE503,38.0,7.001,21797.0,9860
B20277821,UE503,38.0,4.94,33498.0,9860
B20277822,UE503,38.0,4.901,146971.0,9860
B20277823,UE503,38.0,4.901,142881.0,9860
B20277824,UE503,38.0,4.901,70409.0,9860
B20277825,UE503,38.0,5.98,92786.0,9860
B20277826,UE503,38.0,4.9,42108.0,9860
B20277827,UE503,38.0,4.9,57709.0,9860
B20277828,UE503,38.0,4.901,90903.0,9860
B20277829,UE503,38.0,7.001,52977.0,9860
B20277830,UE503,38.0,4.901,23390.0,9860
B20277831,UE503,38.0,10.0,22112.0,9860
B20277832,UE503,38.0,4.9,23376.0,9860
B20277833,UE503,38.0,4.901,23351.0,9860
B20277834,UE503,38.0,5.0,45539.0,9860
B20277835,UE503,38.0,7.0,22384.0,9860
B20277836,UE503,38.0,4.7,33334.0,9860
B20277837,UE503,38.0,7.001,25572.0,9860
B20277838,UE503,38.0,4.9,12401.0,9860
B20277839,UE503,38.0,4.9,40147.0,9860
B20277840,UE503,38.0,4.901,88516.0,9860
B20277841,UE503,38.0,5.01,45043.0,9860
B20277842,UE503,38.0,4.901,70807.0,9860
B20277843,UE503,38.0,5.98,89599.0,9860
B20277844,UE503,38.0,4.86,39721.0,9860
B20277845,UE503,38.0,4.9,63025.0,9860
B20277846,UE503,38.0,4.9,21971.0,9860
B20277847,UE503,38.0,4.7,33716.0,9860
B20277848,UE503,38.0,4.9,22623.0,9860
B20277849,UE503,38.0,4.9,41123.0,9860
B20277850,UE503,38.0,4.9,22916.0,9860
B20277851,UE503,38.0,4.9,39723.0,9860
B20277852,UE503,38.0,4.7,35361.0,9860
B20277853,UE503,38.0,4.901,149346.0,9860
B20277854,UE503,38.0,4.901,90781.0,9860
B20277855,UE503,38.0,6.9,29412.0,9860
B20277856,UE503,38.0,6.45,43567.0,9860
B20277857,UE503,38.0,4.9,138546.0,9860
B20277858,UE503,38.0,4.901,23532.0,9860
B20277859,UE503,38.0,4.9,25974.0,9860
B20277860,UE503,38.0,4.901,39787.0,9860
B20277861,UE503,38.0,4.9,29744.0,9860
B20277862,UE503,38.0,10.0,22082.0,9860
B20277863,UE503,38.0,5.0,87761.0,9860
B20277864,UE503,38.0,4.901,147993.0,9860
B20277865,UE503,38.0,6.9,34508.0,9860
B20277866,UE503,38.0,4.9,23137.0,9860
B20277867,UE503,38.0,4.901,74600.0,9860
B20277868,UE503,38.0,4.9,61384.0,9860
B20277869,UE503,38.0,4.901,31730.0,9860
B20277870,UE503,38.0,7.001,53874.0,9860
B20277871,UE503,38.0,4.901,23045.0,9860
B20277872,UE503,38.0,4.901,21393.0,9860
B20277873,UE503,38.0,5.0,24215.0,9860
B20277874,UE503,38.0,4.9,59495.0,9860
B20277875,UE503,38.0,4.9,44460.0,9860
B20277876,UE503,38.0,4.86,49186.0,9860
B20277877,UE503,38.0,4.9,27375.0,9860
